name,brand,price_raw,price_clean,old_price_clean,discount_percentage,rating_score,review_count,category,image,url,metadata_profile
Women's Sirrus 34,Osprey,"189,95 €",189.95,189.95,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0902-0311_pic1_1.jpg,https://www.bergfreunde.de/osprey-womens-sirrus-34-wanderrucksack-bf/,Brand: Osprey. Product Name: Women's Sirrus 34. Category: rucksaecke. Priced at 189.95 EUR with a 0.0% discount. New release product with no customer feedback evaluations available yet.
Aircontact Ultra 40+5,Deuter,"269,95 €",269.95,269.95,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_505-0808-0111_pic1_1.jpg,https://www.bergfreunde.de/deuter-aircontact-ultra-40-5-trekkingrucksack/,Brand: Deuter. Product Name: Aircontact Ultra 40+5. Category: rucksaecke. Priced at 269.95 EUR with a 0.0% discount. New release product with no customer feedback evaluations available yet.
Trad 35,Ortovox,"155,71 €",155.71,174.95,11.0,4.8,23,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-6505-0611_pic1_1.jpg,https://www.bergfreunde.de/ortovox-trad-35-kletterrucksack/,Brand: Ortovox. Product Name: Trad 35. Category: rucksaecke. Priced at 155.71 EUR with a 11.0% discount. This highly rated gear scored 4.8 out of 5 based on 23 customer reviews.
Stratos 24,Osprey,"ab 160,16 €",160.16,179.95,11.0,4.3,6,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0886-0211_pic1_1.jpg,https://www.bergfreunde.de/osprey-stratos-24-wanderrucksack/,Brand: Osprey. Product Name: Stratos 24. Category: rucksaecke. Priced at 160.16 EUR with a 11.0% discount. This highly rated gear scored 4.3 out of 5 based on 6 customer reviews.
Packing Cube,Osprey,"ab 15,98 €",15.98,17.95,10.97,4.5,8,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_559-0612-0311_pic1_1.jpg,https://www.bergfreunde.de/osprey-packing-cube-packsack/,Brand: Osprey. Product Name: Packing Cube. Category: rucksaecke. Priced at 15.98 EUR with a 10.97% discount. This highly rated gear scored 4.5 out of 5 based on 8 customer reviews.
Hanang 50,Millet,"259,95 €",259.95,259.95,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_505-0997-0111_pic1_1.jpg,https://www.bergfreunde.de/millet-hanang-50-trekkingrucksack/,Brand: Millet. Product Name: Hanang 50. Category: rucksaecke. Priced at 259.95 EUR with a 0.0% discount. New release product with no customer feedback evaluations available yet.
Icefall 30,Exped,"519,95 €",519.95,519.95,0.0,5.0,1,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_503-0919-0111_pic1_1.jpg,https://www.bergfreunde.de/exped-icefall-30-tourenrucksack/,Brand: Exped. Product Name: Icefall 30. Category: rucksaecke. Priced at 519.95 EUR with a 0.0% discount. This highly rated gear scored 5.0 out of 5 based on 1 customer reviews.
Blok Crinkle 40+5,pinqponq,"275,45 €",275.45,275.45,0.0,5.0,1,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-8535-0311_pic1_1.jpg,https://www.bergfreunde.de/pinqponq-blok-crinkle-40-5-daypack/,Brand: pinqponq. Product Name: Blok Crinkle 40+5. Category: rucksaecke. Priced at 275.45 EUR with a 0.0% discount. This highly rated gear scored 5.0 out of 5 based on 1 customer reviews.
Tasra 16 Backpack Del Dia,Cotopaxi,"89,95 €",89.95,89.95,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-9207-0111_pic1_1.jpg,https://www.bergfreunde.de/cotopaxi-tasra-16-backpack-del-dia-daypack/,Brand: Cotopaxi. Product Name: Tasra 16 Backpack Del Dia. Category: rucksaecke. Priced at 89.95 EUR with a 0.0% discount. New release product with no customer feedback evaluations available yet.
Aenergy Trail Belt,Mammut,"47,45 €",47.45,47.45,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0967-0111_pic1_1.jpg,https://www.bergfreunde.de/mammut-aenergy-trail-belt-trailrunningrucksack/,Brand: Mammut. Product Name: Aenergy Trail Belt. Category: rucksaecke. Priced at 47.45 EUR with a 0.0% discount. New release product with no customer feedback evaluations available yet.
Women's Sirac Plus ND50,Lowe Alpine,"ab 169,06 €",169.06,189.95,11.0,4.0,1,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-7842-0311_pic1_1.jpg,https://www.bergfreunde.de/lowe-alpine-womens-sirac-plus-nd50-trekkingrucksack/,Brand: Lowe Alpine. Product Name: Women's Sirac Plus ND50. Category: rucksaecke. Priced at 169.06 EUR with a 11.0% discount. This highly rated gear scored 4.0 out of 5 based on 1 customer reviews.
Astrum Evo 60+10,Vaude,"ab 204,66 €",204.66,229.95,11.0,5.0,1,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_505-0677-0311_pic1_1.jpg,https://www.bergfreunde.de/vaude-astrum-evo-60-10-trekkingrucksack/,Brand: Vaude. Product Name: Astrum Evo 60+10. Category: rucksaecke. Priced at 204.66 EUR with a 11.0% discount. This highly rated gear scored 5.0 out of 5 based on 1 customer reviews.
Women's Futura Pro SL 34,Deuter,"ab 195,76 €",195.76,219.95,11.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-1319-0111_pic1_1.jpg,https://www.bergfreunde.de/deuter-womens-futura-pro-sl-34-wanderrucksack/,Brand: Deuter. Product Name: Women's Futura Pro SL 34. Category: rucksaecke. Priced at 195.76 EUR with a 11.0% discount. New release product with no customer feedback evaluations available yet.
Batac 24 Backpack Del Dia,Cotopaxi,"99,95 €",99.95,99.95,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-9201-0111_pic1_1.jpg,https://www.bergfreunde.de/cotopaxi-batac-24-backpack-del-dia-daypack/,Brand: Cotopaxi. Product Name: Batac 24 Backpack Del Dia. Category: rucksaecke. Priced at 99.95 EUR with a 0.0% discount. New release product with no customer feedback evaluations available yet.
Wizard 34,Vaude,"ab 151,26 €",151.26,169.95,11.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-1098-0411_pic1_1.jpg,https://www.bergfreunde.de/vaude-wizard-34-wanderrucksack/,Brand: Vaude. Product Name: Wizard 34. Category: rucksaecke. Priced at 151.26 EUR with a 11.0% discount. New release product with no customer feedback evaluations available yet.
Kid's Gymbag PU AOP,Mikk-Line,"6,19 €",6.19,6.95,10.94,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_508-0783-0111_pic1_1.jpg,https://www.bergfreunde.de/mikk-line-kids-gymbag-pu-aop-kinderrucksack/,Brand: Mikk-Line. Product Name: Kid's Gymbag PU AOP. Category: rucksaecke. Priced at 6.19 EUR with a 10.94% discount. New release product with no customer feedback evaluations available yet.
